,OCC 1972-1982,OCC 1983-1991,OCC 1992-Aug1995,OCC Sept1995-2002,OCC 2003-2010,OCC 2011-2019,OCC 2020+
8594,571,547,547,547,7620,7630,7640
8595,692,779,779,779,7620,7630,7640
8596,491,547,547,547,7620,7630,7640
8597,492,547,547,547,7620,7630,7640
8598,563,785,785,785,7620,7630,7640
8599,602,785,785,785,7620,7630,7640
8600,695,785,785,785,7620,7630,7640
8601,473,533,533,533,7620,7630,7640
8602,690,785,785,785,7620,7630,7640
8603,753,795,795,795,7620,7630,7640
8604,415,785,785,785,7620,7630,7640
8605,403,547,547,547,7620,7630,7640
8606,433,533,533,533,7620,7630,7640
8607,471,533,533,533,7620,7630,7640
8608,571,785,785,785,7620,7630,7640
8609,694,547,547,547,7620,7630,7640
8610,695,779,779,779,7620,7630,7640
8611,540,547,547,547,7620,7630,7640
8612,681,785,785,785,7620,7630,7640
8613,471,785,785,785,7620,7630,7640
8614,694,795,795,795,7620,7630,7640
8615,312,307,307,307,7700,7700,7700
8616,630,633,628,628,7700,7700,7700
8617,323,359,359,359,7700,7700,7700
8618,482,558,558,558,7700,7700,7700
8619,220,243,243,243,7700,7700,7700
8620,534,558,558,558,7700,7700,7700
8621,265,243,243,243,7700,7700,7700
8622,422,633,628,628,7700,7700,7700
8623,415,554,554,554,7700,7700,7700
8624,640,633,628,628,7700,7700,7700
8625,542,633,628,628,7700,7700,7700
8626,690,633,628,628,7700,7700,7700
8627,695,633,628,628,7700,7700,7700
8628,313,307,307,307,7700,7700,7700
8629,413,633,628,628,7700,7700,7700
8630,205,243,243,243,7700,7700,7700
8631,472,503,503,503,7700,7700,7700
8632,314,275,275,275,7700,7700,7700
8633,285,243,243,243,7700,7700,7700
8634,441,554,554,554,7700,7700,7700
8635,535,633,628,628,7700,7700,7700
8636,404,503,503,503,7700,7700,7700
8637,550,558,558,558,7700,7700,7700
8638,323,307,307,307,7700,7700,7700
8639,470,503,503,503,7700,7700,7700
8640,325,633,628,628,7700,7700,7700
8641,552,503,503,503,7700,7700,7700
8642,315,359,359,359,7700,7700,7700
8643,245,633,628,628,7700,7700,7700
8644,441,307,307,307,7700,7700,7700
8645,571,633,628,628,7700,7700,7700
8646,482,503,503,503,7700,7700,7700
8647,601,558,558,558,7700,7700,7700
8648,554,503,503,503,7700,7700,7700
8649,492,503,503,503,7700,7700,7700
8650,245,503,503,503,7700,7700,7700
8651,522,633,628,628,7700,7700,7700
8652,662,633,628,628,7700,7700,7700
8653,405,633,628,628,7700,7700,7700
8654,486,503,503,503,7700,7700,7700
8655,332,307,307,307,7700,7700,7700
8656,436,558,558,558,7700,7700,7700
8657,563,633,628,628,7700,7700,7700
8658,402,633,628,628,7700,7700,7700
8659,680,633,628,628,7700,7700,7700
8660,245,359,359,359,7700,7700,7700
8661,220,503,503,503,7700,7700,7700
8662,285,275,275,275,7700,7700,7700
8663,762,243,243,243,7700,7700,7700
8664,390,307,307,307,7700,7700,7700
8665,561,633,628,628,7700,7700,7700
8666,692,633,628,628,7700,7700,7700
8667,233,243,243,243,7700,7700,7700
8668,645,633,628,628,7700,7700,7700
8669,441,558,558,558,7700,7700,7700
8670,323,633,628,628,7700,7700,7700
8671,441,503,503,503,7700,7700,7700
8672,663,633,628,628,7700,7700,7700
8673,621,633,628,628,7700,7700,7700
8674,321,307,307,307,7700,7700,7700
8675,441,243,243,243,7700,7700,7700
8676,535,558,558,558,7700,7700,7700
8677,331,307,307,307,7700,7700,7700
8678,666,633,628,628,7700,7700,7700
8679,764,633,628,628,7700,7700,7700
8680,461,633,628,628,7700,7700,7700
8681,473,503,503,503,7700,7700,7700
8682,613,633,628,628,7700,7700,7700
8683,374,307,307,307,7700,7700,7700
8684,321,633,628,628,7700,7700,7700
8685,751,558,558,558,7700,7700,7700
8686,245,243,243,243,7700,7700,7700
8687,753,633,628,628,7700,7700,7700
8688,571,503,503,503,7700,7700,7700
8689,611,633,628,628,7700,7700,7700
8690,375,359,359,359,7700,7700,7700
8691,231,243,243,243,7700,7700,7700
8692,245,558,558,558,7700,7700,7700
8693,641,633,628,628,7700,7700,7700
8694,502,503,503,503,7700,7700,7700
8695,421,558,558,558,7700,7700,7700
8696,415,558,558,558,7700,7700,7700
8697,426,633,628,628,7700,7700,7700
8698,551,633,628,628,7700,7700,7700
8699,245,307,307,307,7700,7700,7700
8700,610,633,628,628,7700,7700,7700
8701,262,243,243,243,7700,7700,7700
8702,602,633,628,628,7700,7700,7700
8703,441,633,628,628,7700,7700,7700
8704,481,503,503,503,7700,7700,7700
8705,471,503,503,503,7700,7700,7700
8706,381,307,307,307,7700,7700,7700
8707,903,558,558,558,7700,7700,7700
8708,453,243,243,243,7700,7700,7700
8709,545,633,628,628,7700,7700,7700
8710,361,307,307,307,7700,7700,7700
8711,530,633,628,628,7700,7700,7700
8712,620,633,628,628,7700,7700,7700
8713,481,633,628,628,7700,7700,7700
8714,690,785,785,785,7710,7710,7710
8715,401,785,785,785,7710,7710,7710
8716,681,785,785,785,7710,7710,7710
8717,694,785,785,785,7710,7710,7710
8718,471,785,785,785,7710,7710,7710
8719,692,785,785,785,7710,7710,7710
8720,471,636,636,636,7710,7710,7710
8721,602,636,636,636,7710,7710,7710
8722,415,785,785,785,7710,7710,7710
8723,602,785,785,785,7710,7710,7710
8724,695,785,785,785,7710,7710,7710
8725,563,785,785,785,7710,7710,7710
8726,571,785,785,785,7710,7710,7710
8727,404,777,777,777,7720,7720,7720
8728,415,785,785,785,7720,7720,7720
8729,692,785,785,785,7720,7720,7720
8730,674,777,777,777,7720,7720,7720
8731,563,785,785,785,7720,7720,7720
8732,780,777,777,777,7720,7720,7720
8733,690,785,785,785,7720,7720,7720
8734,471,785,785,785,7720,7720,7720
8735,601,777,777,777,7720,7720,7720
8736,545,777,777,777,7720,7720,7720
8737,694,717,717,717,7720,7720,7720
8738,692,777,777,777,7720,7720,7720
8739,650,777,777,777,7720,7720,7720
8740,652,777,777,777,7720,7720,7720
8741,643,777,777,777,7720,7720,7720
8742,690,683,683,683,7720,7720,7720
8743,663,777,777,777,7720,7720,7720
8744,694,777,777,777,7720,7720,7720
8745,602,693,693,693,7720,7720,7720
8746,694,785,785,785,7720,7720,7720
8747,690,717,717,717,7720,7720,7720
8748,695,777,777,777,7720,7720,7720
8749,925,777,777,777,7720,7720,7720
8750,695,785,785,785,7720,7720,7720
8751,660,717,717,717,7720,7720,7720
8752,571,785,785,785,7720,7720,7720
8753,690,777,777,777,7720,7720,7720
8754,681,777,777,777,7720,7720,7720
8755,401,785,785,785,7720,7720,7720
8756,602,785,785,785,7720,7720,7720
8757,681,785,785,785,7720,7720,7720
8758,602,683,683,683,7720,7720,7720
8759,694,785,785,785,7730,7730,7730
8760,690,785,785,785,7730,7730,7730
8761,471,636,636,636,7730,7730,7730
8762,692,785,785,785,7730,7730,7730
8763,602,636,636,636,7730,7730,7730
8764,690,683,683,683,7730,7730,7730
8765,401,785,785,785,7730,7730,7730
8766,415,785,785,785,7730,7730,7730
8767,695,785,785,785,7730,7730,7730
8768,471,785,785,785,7730,7730,7730
8769,563,785,785,785,7730,7730,7730
8770,681,785,785,785,7730,7730,7730
8771,602,785,785,785,7730,7730,7730
8772,571,785,785,785,7730,7730,7730
8773,602,683,683,683,7730,7730,7730
8774,571,646,646,646,7740,7740,7740
8775,561,655,655,655,7740,7740,7740
8776,563,785,785,785,7740,7740,7740
8777,540,646,646,646,7740,7740,7740
8778,471,785,785,785,7740,7740,7740
8779,550,597,597,597,7740,7740,7740
8780,514,646,646,646,7740,7740,7740
8781,571,785,785,785,7740,7740,7740
8782,690,785,785,785,7740,7740,7740
8783,692,779,779,779,7740,7740,7740
8784,571,597,597,597,7740,7740,7740
8785,694,646,646,646,7740,7740,7740
8786,695,785,785,785,7740,7740,7740
8787,681,785,785,785,7740,7740,7740
8788,602,785,785,785,7740,7740,7740
8789,442,779,779,779,7740,7740,7740
8790,694,785,785,785,7740,7740,7740
8791,401,785,785,785,7740,7740,7740
8792,415,785,785,785,7740,7740,7740
8793,695,779,779,779,7740,7740,7740
8794,692,785,785,785,7740,7740,7740
8795,694,779,779,779,7740,7740,7740
8796,471,547,547,547,7750,7750,7750
8797,690,683,683,683,7750,7750,7750
8798,571,785,785,785,7750,7750,7750
8799,695,785,785,785,7750,7750,7750
8800,471,636,636,636,7750,7750,7750
8801,681,785,785,785,7750,7750,7750
8802,190,185,185,185,7750,7750,7750
8803,563,785,785,785,7750,7750,7750
8804,602,636,636,636,7750,7750,7750
8805,425,185,185,185,7750,7750,7750
8806,602,693,693,693,7750,7750,7750
8807,690,733,733,733,7750,7750,7750
8808,694,547,547,547,7750,7750,7750
8809,514,676,676,676,7750,7750,7750
8810,471,785,785,785,7750,7750,7750
8811,415,785,785,785,7750,7750,7750
8812,402,795,795,795,7750,7750,7750
8813,491,547,547,547,7750,7750,7750
8814,245,185,185,185,7750,7750,7750
8815,540,547,547,547,7750,7750,7750
8816,481,547,547,547,7750,7750,7750
8817,602,683,683,683,7750,7750,7750
8818,453,547,547,547,7750,7750,7750
8819,694,785,785,785,7750,7750,7750
8820,561,655,655,655,7750,7750,7750
8821,690,785,785,785,7750,7750,7750
8822,694,795,795,795,7750,7750,7750
8823,640,547,547,547,7750,7750,7750
8824,571,547,547,547,7750,7750,7750
8825,561,676,676,676,7750,7750,7750
8826,183,676,676,676,7750,7750,7750
8827,183,185,185,185,7750,7750,7750
8828,283,185,185,185,7750,7750,7750
8829,401,785,785,785,7750,7750,7750
8830,461,547,547,547,7750,7750,7750
8831,681,684,684,684,7750,7750,7750
8832,653,684,684,684,7750,7750,7750
8833,492,547,547,547,7750,7750,7750
8834,690,684,684,684,7750,7750,7750
8835,403,547,547,547,7750,7750,7750
8836,753,795,795,795,7750,7750,7750
8837,692,785,785,785,7750,7750,7750
8838,764,547,547,547,7750,7750,7750
8839,602,785,785,785,7750,7750,7750
8840,690,795,795,795,7750,7750,7750
8841,571,733,733,733,7750,7750,7750
8842,694,684,684,684,7750,7750,7750
8843,641,684,684,684,7750,7750,7750
8844,614,733,733,733,7750,7750,7750
8845,545,777,777,777,7800,7800,7800
8846,402,436,436,436,7800,7800,7800
8847,652,777,777,777,7800,7800,7800
8848,265,243,243,243,7800,7800,7800
8849,220,243,243,243,7800,7800,7800
8850,690,777,777,777,7800,7800,7800
8851,643,777,777,777,7800,7800,7800
8852,912,437,436,436,7800,7800,7800
8853,205,243,243,243,7800,7800,7800
8854,762,243,243,243,7800,7800,7800
8855,694,779,779,779,7800,7800,7800
8856,681,777,777,777,7800,7800,7800
8857,694,777,777,777,7800,7800,7800
8858,402,687,687,687,7800,7800,7800
8859,916,433,433,433,7800,7800,7800
8860,231,243,243,243,7800,7800,7800
8861,914,433,433,433,7800,7800,7800
8862,663,777,777,777,7800,7800,7800
8863,950,433,433,433,7800,7800,7800
8864,925,777,777,777,7800,7800,7800
8865,692,779,779,779,7800,7800,7800
8866,695,687,687,687,7800,7800,7800
8867,912,433,433,433,7800,7800,7800
8868,571,687,687,687,7800,7800,7800
8869,441,243,243,243,7800,7800,7800
8870,453,243,243,243,7800,7800,7800
8871,695,779,779,779,7800,7800,7800
8872,692,777,777,777,7800,7800,7800
8873,442,779,779,779,7800,7800,7800
8874,650,777,777,777,7800,7800,7800
8875,915,433,433,433,7800,7800,7800
8876,233,243,243,243,7800,7800,7800
8877,780,777,777,777,7800,7800,7800
8878,245,243,243,243,7800,7800,7800
8879,404,777,777,777,7800,7800,7800
8880,262,243,243,243,7800,7800,7800
8881,285,243,243,243,7800,7800,7800
8882,695,777,777,777,7800,7800,7800
8883,912,436,436,436,7800,7800,7800
8884,674,777,777,777,7800,7800,7800
8885,601,777,777,777,7800,7800,7800
8886,780,889,889,889,7810,7810,7810
8887,690,756,756,756,7810,7810,7810
8888,753,888,888,888,7810,7810,7810
8889,641,756,756,756,7810,7810,7810
8890,912,439,439,439,7810,7810,7810
8891,695,888,888,888,7810,7810,7810
8892,633,686,686,686,7810,7810,7810
8893,610,888,888,888,7810,7810,7810
8894,690,769,769,769,7810,7810,7810
8895,694,756,756,756,7810,7810,7810
8896,694,889,889,889,7810,7810,7810
8897,916,439,439,439,7810,7810,7810
8898,695,889,889,889,7810,7810,7810
8899,690,889,889,889,7810,7810,7810
8900,631,686,686,686,7810,7810,7810
8901,762,889,889,889,7810,7810,7810
8902,612,786,786,786,7810,7810,7810
8903,694,888,888,888,7810,7810,7810
8904,542,769,769,769,7810,7810,7810
8905,571,769,769,769,7810,7810,7810
8906,640,889,889,889,7810,7810,7810
8907,620,756,756,756,7810,7810,7810
8908,780,888,888,888,7810,7810,7810
8909,402,756,756,756,7810,7810,7810
8910,634,888,888,888,7810,7810,7810
8911,436,756,756,756,7810,7810,7810
8912,643,888,888,888,7810,7810,7810
8913,690,786,786,786,7810,7810,7810
8914,770,889,889,889,7810,7810,7810
8915,785,889,889,889,7810,7810,7810
8916,780,786,786,786,7810,7810,7810
8917,753,889,889,889,7810,7810,7810
8918,694,786,786,786,7810,7810,7810
8919,245,769,769,769,7810,7810,7810
8920,612,769,769,769,7810,7810,7810
8921,762,888,888,888,7810,7810,7810
8922,404,777,777,777,7830,7830,7830
8923,694,777,777,777,7830,7830,7830
8924,925,777,777,777,7830,7830,7830
8925,643,777,777,777,7830,7830,7830
8926,650,777,777,777,7830,7830,7830
8927,692,779,779,779,7830,7830,7830
8928,692,777,777,777,7830,7830,7830
8929,545,777,777,777,7830,7830,7830
8930,442,779,779,779,7830,7830,7830
8931,652,777,777,777,7830,7830,7830
8932,690,777,777,777,7830,7830,7830
8933,694,763,763,763,7830,7830,7830
8934,695,779,779,779,7830,7830,7830
8935,402,763,763,763,7830,7830,7830
8936,780,777,777,777,7830,7830,7830
8937,601,777,777,777,7830,7830,7830
8938,681,777,777,777,7830,7830,7830
8939,674,777,777,777,7830,7830,7830
8940,695,777,777,777,7830,7830,7830
8941,694,779,779,779,7830,7830,7830
8942,663,777,777,777,7830,7830,7830
8943,690,763,763,763,7830,7830,7830
8944,694,756,756,756,7840,7840,7840
8945,404,777,777,777,7840,7840,7840
8946,690,789,789,789,7840,7840,7840
8947,402,756,756,756,7840,7840,7840
8948,690,756,756,756,7840,7840,7840
8949,643,777,777,777,7840,7840,7840
8950,601,777,777,777,7840,7840,7840
8951,681,777,777,777,7840,7840,7840
8952,690,688,688,688,7840,7840,7840
8953,545,777,777,777,7840,7840,7840
8954,695,777,777,777,7840,7840,7840
8955,694,777,777,777,7840,7840,7840
8956,925,777,777,777,7840,7840,7840
8957,190,789,789,789,7840,7840,7840
8958,780,789,789,789,7840,7840,7840
8959,692,777,777,777,7840,7840,7840
8960,510,789,789,789,7840,7840,7840
8961,690,777,777,777,7840,7840,7840
8962,620,756,756,756,7840,7840,7840
8963,650,777,777,777,7840,7840,7840
8964,436,756,756,756,7840,7840,7840
8965,641,756,756,756,7840,7840,7840
8966,543,789,789,789,7840,7840,7840
8967,644,789,789,789,7840,7840,7840
8968,663,777,777,777,7840,7840,7840
8969,674,777,777,777,7840,7840,7840
8970,694,789,789,789,7840,7840,7840
8971,652,777,777,777,7840,7840,7840
8972,780,777,777,777,7840,7840,7840
8973,925,777,777,777,7850,7850,7850
8974,690,764,764,764,7850,7850,7850
8975,402,795,795,795,7850,7850,7850
8976,681,777,777,777,7850,7850,7850
8977,650,777,777,777,7850,7850,7850
8978,690,777,777,777,7850,7850,7850
8979,694,777,777,777,7850,7850,7850
8980,780,889,889,889,7850,7850,7850
8981,753,795,795,795,7850,7850,7850
8982,695,889,889,889,7850,7850,7850
8983,674,777,777,777,7850,7850,7850
8984,694,795,795,795,7850,7850,7850
8985,690,795,795,795,7850,7850,7850
8986,690,763,763,763,7850,7850,7850
8987,762,889,889,889,7850,7850,7850
8988,640,889,889,889,7850,7850,7850
8989,652,777,777,777,7850,7850,7850
8990,694,763,763,763,7850,7850,7850
8991,694,889,889,889,7850,7850,7850
8992,785,889,889,889,7850,7850,7850
8993,663,777,777,777,7850,7850,7850
8994,764,764,764,764,7850,7850,7850
8995,690,889,889,889,7850,7850,7850
8996,545,777,777,777,7850,7850,7850
8997,643,777,777,777,7850,7850,7850
8998,692,777,777,777,7850,7850,7850
8999,780,777,777,777,7850,7850,7850
9000,402,763,763,763,7850,7850,7850
9001,601,777,777,777,7850,7850,7850
9002,404,777,777,777,7850,7850,7850
9003,753,889,889,889,7850,7850,7850
9004,694,764,764,764,7850,7850,7850
9005,695,777,777,777,7850,7850,7850
9006,770,889,889,889,7850,7850,7850
9007,571,599,599,599,8960,7855,7855
9008,681,777,777,777,8960,7855,7855
9009,692,715,715,715,8960,7855,7855
9010,602,873,874,874,8960,7855,7855
9011,672,878,878,878,8960,7855,7855
9012,640,615,615,615,8960,7855,7855
9013,640,889,889,889,8960,7855,7855
9014,694,889,889,889,8960,7855,7855
9015,375,389,389,389,8960,7855,7855
9016,690,873,874,874,8960,7855,7855
9017,692,873,874,874,8960,7855,7855
9018,643,877,877,877,8960,7855,7855
9019,753,878,878,878,8960,7855,7855
9020,674,777,777,777,8960,7855,7855
9021,694,779,779,779,8960,7855,7855
9022,410,599,599,599,8960,7855,7855
9023,394,368,368,368,8960,7855,7855
9024,695,727,727,727,8960,7855,7855
9025,436,599,599,599,8960,7855,7855
9026,695,883,883,883,8960,7855,7855
9027,650,777,777,777,8960,7855,7855
9028,395,389,389,389,8960,7855,7855
9029,690,749,749,749,8960,7855,7855
9030,751,599,599,599,8960,7855,7855
9031,551,873,874,874,8960,7855,7855
9032,710,859,859,859,8960,7855,7855
9033,753,883,883,883,8960,7855,7855
9034,690,785,785,785,8960,7855,7855
9035,753,889,889,889,8960,7855,7855
9036,653,715,715,715,8960,7855,7855
9037,640,889,877,877,8960,7855,7855
9038,674,738,738,738,8960,7855,7855
9039,643,888,888,888,8960,7855,7855
9040,694,889,877,877,8960,7855,7855
9041,690,715,715,715,8960,7855,7855
9042,375,368,368,368,8960,7855,7855
9043,603,615,615,615,8960,7855,7855
9044,692,883,883,883,8960,7855,7855
9045,780,878,878,878,8960,7855,7855
9046,780,783,783,783,8960,7855,7855
9047,753,888,888,888,8960,7855,7855
9048,780,599,599,599,8960,7855,7855
9049,550,599,599,599,8960,7855,7855
9050,634,888,888,888,8960,7855,7855
9051,622,715,715,715,8960,7855,7855
9052,694,873,874,874,8960,7855,7855
9053,694,777,777,777,8960,7855,7855
9054,695,785,785,785,8960,7855,7855
9055,394,389,389,389,8960,7855,7855
9056,672,749,749,749,8960,7855,7855
9057,690,859,859,859,8960,7855,7855
9058,690,713,713,713,8960,7855,7855
9059,694,646,646,646,8960,7855,7855
9060,402,795,795,795,8960,7855,7855
9061,690,795,795,795,8960,7855,7855
9062,561,873,874,874,8960,7855,7855
9063,695,889,877,877,8960,7855,7855
9064,780,888,888,888,8960,7855,7855
9065,663,777,777,777,8960,7855,7855
9066,770,889,889,889,8960,7855,7855
9067,545,777,777,777,8960,7855,7855
9068,692,777,777,777,8960,7855,7855
9069,563,785,785,785,8960,7855,7855
9070,545,859,859,859,8960,7855,7855
9071,640,599,599,599,8960,7855,7855
9072,672,738,738,738,8960,7855,7855
9073,471,785,785,785,8960,7855,7855
9074,391,389,389,389,8960,7855,7855
9075,515,774,774,774,8960,7855,7855
9076,780,889,889,889,8960,7855,7855
9077,694,717,717,717,8960,7855,7855
9078,753,889,877,877,8960,7855,7855
9079,751,873,874,874,8960,7855,7855
9080,680,783,783,783,8960,7855,7855
9081,690,599,599,599,8960,7855,7855
9082,681,785,785,785,8960,7855,7855
9083,643,777,777,777,8960,7855,7855
9084,660,717,717,717,8960,7855,7855
9085,641,873,874,874,8960,7855,7855
9086,694,888,888,888,8960,7855,7855
9087,482,599,599,599,8960,7855,7855
9088,753,795,795,795,8960,7855,7855
9089,780,777,777,777,8960,7855,7855
9090,690,717,717,717,8960,7855,7855
9091,785,878,878,878,8960,7855,7855
9092,690,777,777,777,8960,7855,7855
9093,641,599,599,599,8960,7855,7855
9094,690,615,615,615,8960,7855,7855
9095,610,888,888,888,8960,7855,7855
9096,785,873,874,874,8960,7855,7855
9097,630,873,874,874,8960,7855,7855
9098,674,878,878,878,8960,7855,7855
9099,321,389,389,389,8960,7855,7855
9100,571,785,785,785,8960,7855,7855
9101,753,859,859,859,8960,7855,7855
9102,760,876,876,876,8960,7855,7855
9103,645,774,774,774,8960,7855,7855
9104,780,889,877,877,8960,7855,7855
9105,412,599,599,599,8960,7855,7855
9106,695,889,889,889,8960,7855,7855
9107,785,889,889,889,8960,7855,7855
9108,690,765,765,765,8960,7855,7855
9109,503,713,713,713,8960,7855,7855
9110,690,878,878,878,8960,7855,7855
9111,694,749,749,749,8960,7855,7855
9112,715,599,599,599,8960,7855,7855
9113,392,368,368,368,8960,7855,7855
9114,652,777,777,777,8960,7855,7855
9115,673,873,874,874,8960,7855,7855
9116,760,859,859,859,8960,7855,7855
9117,670,749,749,749,8960,7855,7855
9118,514,646,646,646,8960,7855,7855
9119,571,646,646,646,8960,7855,7855
9120,694,878,878,878,8960,7855,7855
9121,631,873,874,874,8960,7855,7855
9122,780,749,749,749,8960,7855,7855
9123,694,883,883,883,8960,7855,7855
9124,692,859,859,859,8960,7855,7855
9125,424,859,859,859,8960,7855,7855
9126,763,859,859,859,8960,7855,7855
9127,442,779,779,779,8960,7855,7855
9128,690,883,883,883,8960,7855,7855
9129,663,749,749,749,8960,7855,7855
9130,695,779,779,779,8960,7855,7855
9131,546,878,878,878,8960,7855,7855
9132,442,713,713,713,8960,7855,7855
9133,690,877,877,877,8960,7855,7855
9134,690,889,877,877,8960,7855,7855
9135,692,785,785,785,8960,7855,7855
9136,440,599,599,599,8960,7855,7855
9137,454,715,715,715,8960,7855,7855
9138,690,889,889,889,8960,7855,7855
9139,652,715,715,715,8960,7855,7855
9140,695,878,878,878,8960,7855,7855
9141,695,777,777,777,8960,7855,7855
9142,695,873,874,874,8960,7855,7855
9143,785,889,877,877,8960,7855,7855
9144,640,859,859,859,8960,7855,7855
9145,695,859,859,859,8960,7855,7855
9146,674,749,749,749,8960,7855,7855
9147,415,785,785,785,8960,7855,7855
9148,401,785,785,785,8960,7855,7855
9149,602,785,785,785,8960,7855,7855
9150,656,599,599,599,8960,7855,7855
9151,925,777,777,777,8960,7855,7855
9152,601,777,777,777,8960,7855,7855
9153,770,889,877,877,8960,7855,7855
9154,395,369,368,368,8960,7855,7855
9155,510,599,599,599,8960,7855,7855
9156,785,883,883,883,8960,7855,7855
9157,621,715,715,715,8960,7855,7855
9158,762,877,877,877,8960,7855,7855
9159,780,873,874,874,8960,7855,7855
9160,762,888,888,888,8960,7855,7855
9161,762,889,889,889,8960,7855,7855
9162,694,785,785,785,8960,7855,7855
9163,374,368,368,368,8960,7855,7855
9164,695,888,888,888,8960,7855,7855
9165,753,599,599,599,8960,7855,7855
9166,780,859,859,859,8960,7855,7855
9167,692,779,779,779,8960,7855,7855
9168,662,727,727,727,8960,7855,7855
9169,762,889,877,877,8960,7855,7855
9170,694,795,795,795,8960,7855,7855
9171,183,774,774,774,8960,7855,7855
9172,694,877,877,877,8960,7855,7855
9173,612,727,727,727,8960,7855,7855
9174,245,389,389,389,8960,7855,7855
9175,780,883,883,883,8960,7855,7855
9176,694,765,765,765,8960,7855,7855
9177,540,646,646,646,8960,7855,7855
9178,404,777,777,777,8960,7855,7855
9179,694,714,714,714,7900,7900,7905
9180,172,233,233,233,7900,7900,7905
9181,650,777,777,777,7920,7920,7925
9182,695,777,777,777,7920,7920,7925
9183,694,719,719,719,7920,7920,7925
9184,690,719,719,719,7920,7920,7925
9185,690,755,755,755,7920,7920,7925
9186,621,719,719,719,7920,7920,7925
9187,690,777,777,777,7920,7920,7925
9188,663,777,777,777,7920,7920,7925
9189,780,777,777,777,7920,7920,7925
9190,503,719,719,719,7920,7920,7925
9191,601,777,777,777,7920,7920,7925
9192,925,777,777,777,7920,7920,7925
9193,753,719,719,719,7920,7920,7925
9194,694,777,777,777,7920,7920,7925
9195,692,777,777,777,7920,7920,7925
9196,681,777,777,777,7920,7920,7925
9197,674,777,777,777,7920,7920,7925
9198,643,777,777,777,7920,7920,7925
9199,404,777,777,777,7920,7920,7925
9200,663,719,719,719,7920,7920,7925
9201,545,777,777,777,7920,7920,7925
9202,652,777,777,777,7920,7920,7925
9203,780,777,777,777,7930,7930,7925
9204,690,777,777,777,7930,7930,7925
9205,674,777,777,777,7930,7930,7925
9206,643,777,777,777,7930,7930,7925
9207,404,777,777,777,7930,7930,7925
9208,695,777,777,777,7930,7930,7925
9209,663,777,777,777,7930,7930,7925
9210,442,713,713,713,7930,7930,7925
9211,601,777,777,777,7930,7930,7925
9212,545,777,777,777,7930,7930,7925
9213,694,777,777,777,7930,7930,7925
9214,690,717,717,717,7930,7930,7925
9215,925,777,777,777,7930,7930,7925
9216,660,717,717,717,7930,7930,7925
9217,650,777,777,777,7930,7930,7925
9218,690,713,713,713,7930,7930,7925
9219,503,713,713,713,7930,7930,7925
9220,681,777,777,777,7930,7930,7925
9221,694,717,717,717,7930,7930,7925
9222,652,777,777,777,7930,7930,7925
9223,692,777,777,777,7930,7930,7925
9224,694,707,707,707,7940,7940,7925
9225,660,717,717,717,7940,7940,7925
9226,533,707,707,707,7940,7940,7925
9227,690,707,707,707,7940,7940,7925
9228,694,717,717,717,7940,7940,7925
9229,690,717,717,717,7940,7940,7925
9230,694,765,765,765,7950,7950,7950
9231,662,727,727,727,7950,7950,7950
9232,695,727,727,727,7950,7950,7950
9233,692,706,706,706,7950,7950,7950
9234,601,777,777,777,7950,7950,7950
9235,621,715,715,715,7950,7950,7950
9236,545,777,777,777,7950,7950,7950
9237,612,769,769,769,7950,7950,7950
9238,650,777,777,777,7950,7950,7950
9239,690,715,715,715,7950,7950,7950
9240,692,777,777,777,7950,7950,7950
9241,925,777,777,777,7950,7950,7950
9242,656,706,706,706,7950,7950,7950
9243,695,777,777,777,7950,7950,7950
9244,652,777,777,777,7950,7950,7950
9245,780,725,725,725,7950,7950,7950
9246,690,765,765,765,7950,7950,7950
9247,404,777,777,777,7950,7950,7950
9248,652,715,715,715,7950,7950,7950
9249,690,706,706,706,7950,7950,7950
9250,663,777,777,777,7950,7950,7950
9251,653,715,715,715,7950,7950,7950
9252,780,777,777,777,7950,7950,7950
9253,542,769,769,769,7950,7950,7950
9254,245,769,769,769,7950,7950,7950
9255,622,715,715,715,7950,7950,7950
9256,674,777,777,777,7950,7950,7950
9257,692,725,725,725,7950,7950,7950
9258,690,769,769,769,7950,7950,7950
9259,690,717,717,717,7950,7950,7950
9260,571,769,769,769,7950,7950,7950
9261,681,777,777,777,7950,7950,7950
9262,690,725,725,725,7950,7950,7950
9263,694,777,777,777,7950,7950,7950
9264,612,727,727,727,7950,7950,7950
9265,692,715,715,715,7950,7950,7950
9266,660,717,717,717,7950,7950,7950
9267,454,715,715,715,7950,7950,7950
9268,690,777,777,777,7950,7950,7950
9269,694,717,717,717,7950,7950,7950
9270,643,777,777,777,7950,7950,7950
9271,690,708,708,708,7960,7960,8025
9272,650,708,708,708,7960,7960,8025
9273,653,708,708,708,7960,7960,8025
9274,561,655,655,655,8000,8000,8000
9275,501,768,768,768,8000,8000,8000
9276,692,768,768,768,8000,8000,8000
9277,690,768,768,768,8000,8000,8000
9278,641,768,768,768,8000,8000,8000
9279,652,709,709,709,8000,8000,8000
9280,640,768,768,768,8000,8000,8000
9281,692,709,709,709,8000,8000,8000
9282,764,709,709,709,8000,8000,8000
9283,621,768,768,768,8000,8000,8000
9284,621,709,709,709,8000,8000,8000
9285,690,709,709,709,8000,8000,8000
9286,780,768,768,768,8000,8000,8000
9287,651,709,709,709,8000,8000,8000
9288,690,707,707,707,8010,8010,8025
9289,653,715,715,715,8010,8010,8025
